Epoch 261 :(mp, mr, map50, map ,*Loss )     0.6711      0.6169       0.629      0.3935           0           0           0 
Epoch 262 :(mp, mr, map50, map ,*Loss )     0.7336      0.5805      0.6312      0.3941           0           0           0 
Epoch 263 :(mp, mr, map50, map ,*Loss )     0.6808      0.6152      0.6314      0.3953           0           0           0 
Epoch 264 :(mp, mr, map50, map ,*Loss )     0.6985      0.6031      0.6288      0.3945           0           0           0 
Epoch 265 :(mp, mr, map50, map ,*Loss )     0.6979      0.6059      0.6305      0.3958           0           0           0 
Epoch 266 :(mp, mr, map50, map ,*Loss )     0.7098      0.6016      0.6311      0.3946           0           0           0 
Epoch 267 :(mp, mr, map50, map ,*Loss )     0.6636      0.6157       0.629      0.3945           0           0           0 
Epoch 268 :(mp, mr, map50, map ,*Loss )     0.6773      0.6153      0.6282       0.395           0           0           0 
Epoch 269 :(mp, mr, map50, map ,*Loss )     0.6979      0.6027      0.6281       0.395           0           0           0 
Epoch 270 :(mp, mr, map50, map ,*Loss )      0.692      0.6031      0.6293      0.3946           0           0           0 
Epoch 271 :(mp, mr, map50, map ,*Loss )     0.7035      0.5978      0.6272      0.3934           0           0           0 
Epoch 272 :(mp, mr, map50, map ,*Loss )     0.7257      0.5851      0.6293      0.3966           0           0           0 
Epoch 273 :(mp, mr, map50, map ,*Loss )     0.7239      0.5883      0.6282       0.397           0           0           0 
Epoch 274 :(mp, mr, map50, map ,*Loss )     0.7026      0.6056      0.6259      0.3956           0           0           0 
Epoch 275 :(mp, mr, map50, map ,*Loss )     0.7158      0.6018      0.6236      0.3928           0           0           0 
Epoch 276 :(mp, mr, map50, map ,*Loss )     0.7202      0.5896      0.6232      0.3923           0           0           0 
Epoch 277 :(mp, mr, map50, map ,*Loss )     0.7242      0.5906      0.6241      0.3907           0           0           0 
Epoch 278 :(mp, mr, map50, map ,*Loss )     0.6917      0.6065      0.6234      0.3918           0           0           0 
Epoch 279 :(mp, mr, map50, map ,*Loss )     0.6823      0.6139      0.6241      0.3926           0           0           0 
Epoch 280 :(mp, mr, map50, map ,*Loss )     0.6858      0.6048      0.6248       0.393           0           0           0 
Epoch 281 :(mp, mr, map50, map ,*Loss )     0.6947      0.5934      0.6263      0.3936           0           0           0 
Epoch 282 :(mp, mr, map50, map ,*Loss )     0.7077      0.5946      0.6242      0.3913           0           0           0 
Epoch 283 :(mp, mr, map50, map ,*Loss )     0.6978      0.5956      0.6228      0.3894           0           0           0 
Epoch 284 :(mp, mr, map50, map ,*Loss )     0.7024      0.5949      0.6243      0.3914           0           0           0 
Epoch 285 :(mp, mr, map50, map ,*Loss )      0.717      0.5902       0.622      0.3907           0           0           0 
Epoch 286 :(mp, mr, map50, map ,*Loss )     0.7037      0.6019      0.6217       0.392           0           0           0 
Epoch 287 :(mp, mr, map50, map ,*Loss )     0.7123      0.5933      0.6204      0.3897           0           0           0 
Epoch 288 :(mp, mr, map50, map ,*Loss )     0.7135      0.5883      0.6228      0.3901           0           0           0 
Epoch 289 :(mp, mr, map50, map ,*Loss )     0.7313      0.5896      0.6276      0.3927           0           0           0 
Epoch 290 :(mp, mr, map50, map ,*Loss )     0.7104      0.6124      0.6281      0.3938           0           0           0 
Epoch 291 :(mp, mr, map50, map ,*Loss )     0.6943      0.6209      0.6298      0.3943           0           0           0 
Epoch 292 :(mp, mr, map50, map ,*Loss )     0.6603      0.6352      0.6285       0.396           0           0           0 
Epoch 293 :(mp, mr, map50, map ,*Loss )     0.7203      0.5981      0.6283      0.3954           0           0           0 
Epoch 294 :(mp, mr, map50, map ,*Loss )     0.7204      0.6021      0.6247      0.3918           0           0           0 
Epoch 295 :(mp, mr, map50, map ,*Loss )     0.7324      0.5927      0.6278      0.3927           0           0           0 
Epoch 296 :(mp, mr, map50, map ,*Loss )     0.7245      0.5945      0.6261      0.3926           0           0           0 
Epoch 297 :(mp, mr, map50, map ,*Loss )     0.7223       0.588      0.6215      0.3882           0           0           0 
Epoch 298 :(mp, mr, map50, map ,*Loss )     0.7211      0.5961      0.6237      0.3926           0           0           0 
Epoch 299 :(mp, mr, map50, map ,*Loss )     0.6932      0.6206      0.6294      0.3949           0           0           0 
